id_client,idade,salario_anual,num_contas,num_cartoes,juros_emprestimo,num_emprestimos,dias_atraso,num_pagamentos_atrasados,num_verificacoes_credito,divida_total,taxa_uso_credito,idade_historico_credito,investimento_mensal,saldo_final_mes,profissao,mix_credito,comportamento_pagamento,score_credito
26961,40.0,35462.52,8.0,9.0,31.0,4.0,57.5,16.875,10.0,2371.87,32.857,100.5,46.903,311.524,escritor,Ruim,alto_gasto_pagamento_baixos,Poor
3151,34.0,16609.08,4.75,5.75,20.0,1.0,17.0,19.625,4.0,606.57,30.572,366.5,40.331,306.184,gerente_midia,Normal,baixo_gasto_pagamento_baixo,Standard
35382,37.0,34102.64,7.0,5.0,26.0,5.0,16.125,15.625,6.0,4057.35,33.217,116.5,47.103,276.399,empresario,Ruim,baixo_gasto_pagamento_alto,Poor
1355,31.0,55209.81,5.0,3.0,23.0,7.0,29.0,14.5,6.0,1922.82,31.112,170.5,61.479,262.55,arquiteto,Normal,alto_gasto_pagamento_baixos,Poor
8248,32.75,29818.78,4.0,4.0,7.0,2.0,5.875,2.75,5.25,702.2,32.401,378.5,27.931,350.976,mecanico,Bom,alto_gasto_pagamento_baixos,Standard
22767,30.875,57776.52,4.0,4.0,11.0,0.0,22.625,8.5,4.375,189.28,29.341,378.5,84.006,569.61,medico,Normal,baixo_gasto_pagamento_medio,Standard
48828,43.625,18968.18,7.0,7.0,8.0,3.0,24.25,8.75,7.0,1795.52,32.647,238.5,54.679,298.07,musico,Normal,baixo_gasto_pagamento_baixo,Standard
44911,51.625,60733.7,7.0,3.0,5.0,2.0,13.625,8.375,3.75,570.4,35.119,349.625,73.19,491.249,jornalista,Normal,alto_gasto_pagamento_alto,Good
35094,41.875,54908.22,4.0,3.0,6.0,0.0,9.0,19.625,6.0,1282.04,34.007,188.5,31.98,533.464,arquiteto,Normal,alto_gasto_pagamento_medio,Standard
24921,39.625,133670.48,3.0,3.0,20.0,4.0,12.5,8.875,5.25,1160.13,34.137,198.5,106.464,676.342,cientista,Normal,alto_gasto_pagamento_baixos,Standard
48650,50.0,173721.16,5.0,5.0,3.0,1.0,14.375,0.75,4.75,905.23,37.889,262.5,129.285,330.274,medico,Bom,alto_gasto_pagamento_alto,Good
45035,21.0,15910.33,8.0,8.0,21.0,9.0,14.875,15.625,7.5,4760.65,29.035,166.5,19.769,187.084,gerente,Ruim,baixo_gasto_pagamento_baixo,Standard
38287,14.375,97907.04,8.0,7.0,8.0,5.0,7.0,11.125,6.0,666.25,32.917,92.5,55.516,389.293,cientista,Normal,alto_gasto_pagamento_alto,Poor
24016,34.0,20058.555,5.0,3.0,4.0,3.0,11.125,4.5,2.75,390.98,32.13,190.5,33.406,303.036,jornalista,Bom,baixo_gasto_pagamento_baixo,Good
9448,41.0,17725.57,5.0,9.0,20.0,6.0,10.0,17.0,11.125,2074.18,31.514,94.5,32.975,252.187,gerente_midia,Normal,baixo_gasto_pagamento_baixo,Poor
24705,45.375,156470.0,1.0,3.0,8.0,3.0,6.0,6.125,3.0,1382.45,33.973,395.5,147.396,644.192,mecanico,Bom,alto_gasto_pagamento_baixos,Good
21870,31.0,11889.26,5.0,4.0,14.0,3.0,5.0,17.25,2.0,351.01,34.418,313.5,26.934,269.277,contador,Normal,baixo_gasto_pagamento_baixo,Standard
28398,54.25,73579.8,4.0,5.0,7.0,2.0,15.625,1.0,4.375,1226.97,33.729,301.5,68.318,534.826,engenheiro,Bom,alto_gasto_pagamento_alto,Good
42897,22.625,35970.54,5.0,6.0,3.0,2.0,9.875,7.25,0.0,1351.29,31.64,198.5,56.558,299.481,arquiteto,Bom,baixo_gasto_pagamento_baixo,Good
3448,26.0,83642.91,3.0,5.0,6.0,0.0,24.25,9.625,7.125,793.04,32.207,236.5,52.921,699.993,engenheiro,Normal,alto_gasto_pagamento_alto,Good
11096,32.5,35479.47,5.0,3.0,7.0,4.0,12.375,9.875,2.25,1381.1,30.478,233.5,19.069,335.485,medico,Normal,baixo_gasto_pagamento_alto,Standard
18473,48.625,14180.935,4.0,6.0,8.0,0.0,1.875,10.5,0.0,1019.14,31.852,365.5,17.134,318.158,gerente_midia,Bom,baixo_gasto_pagamento_baixo,Good
48002,32.25,51886.18,8.0,7.0,7.0,4.0,24.25,17.375,8.0,1390.84,30.812,200.5,57.135,362.05,arquiteto,Normal,baixo_gasto_pagamento_medio,Standard
46359,37.625,75605.82,0.0,3.0,4.0,0.0,7.25,1.375,6.5,131.13,29.966,299.5,118.615,669.604,musico,Bom,baixo_gasto_pagamento_medio,Good
37530,35.0,10263.79,5.0,3.0,12.0,1.0,27.875,14.375,2.0,730.77,32.995,246.5,0.0,293.062,advogado,Bom,baixo_gasto_pagamento_medio,Good
36400,19.375,36938.82,8.0,6.0,13.0,5.0,22.25,11.875,11.375,771.6,29.464,142.5,20.297,292.317,musico,Normal,baixo_gasto_pagamento_baixo,Standard
31964,49.375,40038.58,4.0,3.0,3.0,0.0,4.125,7.5,6.5,16.88,34.096,253.5,70.878,429.955,desenvolvedor,Bom,baixo_gasto_pagamento_baixo,Good
47490,52.0,59494.14,0.0,4.0,2.0,1.0,6.875,3.25,0.625,662.71,32.82,348.5,97.09,555.905,contador,Bom,alto_gasto_pagamento_medio,Good
28800,39.375,58774.86,7.0,6.0,17.0,7.0,34.75,15.25,13.25,2083.26,30.99,178.5,63.15,267.657,professor,Ruim,alto_gasto_pagamento_medio,Poor
29775,26.5,9527.09,8.0,8.0,32.0,8.0,45.875,20.0,9.5,4208.66,31.236,170.5,21.886,230.331,medico,Ruim,baixo_gasto_pagamento_baixo,Standard
30873,16.75,20813.06,8.0,5.0,24.0,5.0,32.0,21.375,6.0,1402.23,30.231,178.5,24.656,267.537,empresario,Ruim,baixo_gasto_pagamento_baixo,Poor
39380,37.5,20592.97,6.0,4.0,12.0,7.0,7.375,10.25,5.0,1555.94,30.522,138.5,30.556,266.547,professor,Normal,alto_gasto_pagamento_baixos,Poor
45517,51.0,72783.06,6.0,5.0,17.0,1.0,17.625,17.625,2.5,752.52,30.628,312.5,57.31,486.322,cientista,Normal,alto_gasto_pagamento_alto,Standard
18949,24.0,50051.28,6.0,9.0,34.0,3.0,32.875,24.625,11.5,1936.41,28.581,109.5,62.582,410.977,empresario,Ruim,alto_gasto_pagamento_alto,Poor
35135,43.25,53956.32,4.0,6.0,12.0,4.0,17.5,11.625,0.0,432.92,37.117,265.5,68.116,357.428,gerente_midia,Normal,alto_gasto_pagamento_baixos,Standard
37928,30.0,49099.68,8.0,8.0,25.0,9.0,49.125,22.5,10.875,2172.68,31.727,194.625,47.312,212.598,engenheiro,Ruim,alto_gasto_pagamento_medio,Poor
4120,15.0,61194.81,7.0,7.0,23.0,8.0,23.375,21.75,8.0,2773.09,28.294,167.5,82.58,294.727,contador,Ruim,alto_gasto_pagamento_medio,Poor
10709,33.0,133547.25,0.0,4.0,7.0,1.0,7.0,3.375,1.0,323.83,35.913,397.5,76.603,640.44,cientista,Bom,alto_gasto_pagamento_alto,Good
8712,37.0,78956.73,7.0,3.0,14.0,2.0,29.75,19.0,8.5,436.82,33.22,262.5,70.788,504.614,empresario,Normal,baixo_gasto_pagamento_medio,Standard
27048,38.875,62536.32,7.0,8.0,24.0,8.0,39.75,22.0,8.5,3596.04,32.553,114.5,34.749,365.05,desenvolvedor,Ruim,alto_gasto_pagamento_medio,Standard
36500,55.875,87621.78,4.0,4.0,2.0,4.0,5.125,9.25,3.25,1074.35,32.147,384.5,77.282,400.364,arquiteto,Bom,alto_gasto_pagamento_alto,Good
33356,21.5,91610.4,7.0,6.0,5.0,1.0,5.125,20.625,1.0,1091.09,35.498,262.5,59.783,682.181,engenheiro,Normal,alto_gasto_pagamento_alto,Standard
44484,34.0,31506.9,6.0,10.0,34.0,7.0,53.625,16.625,7.25,1612.7,33.437,155.5,25.026,300.343,advogado,Normal,baixo_gasto_pagamento_baixo,Standard
12384,22.5,40923.34,6.0,6.0,24.0,8.0,43.125,25.0,7.0,4654.92,30.623,68.5,29.396,239.833,desenvolvedor,Ruim,alto_gasto_pagamento_alto,Standard
47381,31.0,37896.71,5.0,5.0,3.0,3.0,18.375,2.25,7.0,657.12,32.524,359.5,36.426,312.001,advogado,Bom,baixo_gasto_pagamento_baixo,Poor
36142,16.125,35940.36,6.0,7.0,32.0,6.0,55.0,15.0,12.25,2694.55,33.541,220.5,87.127,281.876,gerente,Ruim,baixo_gasto_pagamento_baixo,Poor
8876,18.0,57786.12,6.0,6.0,32.0,6.0,21.375,19.25,7.0,1730.05,32.992,173.625,33.681,273.757,contador,Normal,alto_gasto_pagamento_alto,Poor
14752,33.0,74005.12,6.0,8.0,19.0,6.0,19.375,18.75,7.5,2170.45,34.449,155.5,79.655,464.424,cientista,Normal,alto_gasto_pagamento_medio,Poor
24252,40.125,19026.7,8.0,6.0,31.0,6.0,35.125,16.0,10.0,3232.75,32.917,114.5,23.49,302.693,escritor,Ruim,baixo_gasto_pagamento_baixo,Standard
10989,43.25,79794.6,8.0,4.0,7.0,4.0,11.0,13.375,5.0,830.5,32.196,208.5,113.668,323.632,engenheiro,Normal,alto_gasto_pagamento_medio,Standard
49251,26.5,14403.39,5.0,4.0,8.0,3.0,11.625,12.0,4.0,2630.82,33.29,172.5,16.512,279.593,empresario,Normal,baixo_gasto_pagamento_baixo,Standard
24170,38.0,31762.34,3.0,6.0,7.0,2.0,23.375,12.125,4.0,175.33,33.254,377.5,58.651,288.967,engenheiro,Normal,baixo_gasto_pagamento_baixo,Standard
40736,53.0,29491.67,5.0,3.0,3.0,1.0,13.0,7.625,4.25,862.64,30.224,364.5,48.312,358.707,engenheiro,Bom,alto_gasto_pagamento_medio,Good
2338,31.875,33599.08,5.0,5.0,13.0,4.0,14.125,10.25,4.875,743.6,30.534,323.5,49.113,318.797,arquiteto,Normal,alto_gasto_pagamento_baixos,Standard
39223,45.5,83930.72,9.0,6.0,22.0,5.0,52.0,17.25,8.5,1479.71,31.29,114.5,77.956,470.335,musico,Ruim,alto_gasto_pagamento_alto,Poor
22825,37.375,8906.395,10.0,5.0,25.0,7.0,31.0,14.625,9.0,3037.28,29.383,92.5,19.999,286.87,professor,Ruim,baixo_gasto_pagamento_baixo,Standard
46360,49.5,127855.83,5.0,7.0,1.0,4.0,7.5,11.625,4.25,534.08,31.236,396.5,105.919,391.589,contador,Bom,baixo_gasto_pagamento_medio,Poor
48140,50.0,32637.88,5.0,5.0,10.0,3.0,23.875,9.875,3.0,1061.77,33.368,210.5,27.567,299.887,cientista,Normal,alto_gasto_pagamento_medio,Standard
17516,43.5,8177.41,7.0,10.0,22.0,7.0,13.375,19.0,7.0,1370.66,33.004,210.5,0.0,254.864,gerente_midia,Normal,baixo_gasto_pagamento_baixo,Poor
43649,47.25,58853.46,5.0,4.0,8.0,4.0,12.25,18.625,4.0,143.61,32.885,223.5,33.755,397.254,engenheiro,Bom,alto_gasto_pagamento_medio,Good
29713,20.5,55473.22,5.0,6.0,7.0,4.0,25.875,20.25,4.0,160.87,32.577,264.5,32.768,285.457,engenheiro,Bom,baixo_gasto_pagamento_baixo,Good
31645,24.625,16229.86,7.0,5.0,28.0,6.0,48.0,24.75,8.125,3138.55,34.353,130.625,13.707,236.099,mecanico,Ruim,baixo_gasto_pagamento_baixo,Poor
20734,42.25,20597.09,5.0,5.0,18.0,4.0,5.125,15.875,6.75,571.1,34.941,187.5,15.607,329.536,arquiteto,Normal,alto_gasto_pagamento_medio,Standard
40969,26.75,39089.09,2.0,4.0,1.0,3.0,2.5,10.875,3.0,474.96,30.876,227.625,56.36,277.816,arquiteto,Bom,baixo_gasto_pagamento_baixo,Standard
38528,26.25,33411.91,7.0,6.0,8.0,3.0,5.625,18.625,7.125,876.74,29.849,335.5,48.912,320.814,professor,Normal,baixo_gasto_pagamento_baixo,Standard
50321,35.25,36787.05,7.0,7.0,10.0,0.0,7.5,8.875,2.5,540.29,29.357,191.625,57.296,386.568,desenvolvedor,Bom,baixo_gasto_pagamento_baixo,Poor
46662,26.375,36685.74,6.0,7.0,24.0,9.0,27.375,18.0,12.75,3524.86,31.526,133.5,65.219,167.287,desenvolvedor,Ruim,alto_gasto_pagamento_alto,Poor
19444,40.25,17150.815,1.0,5.0,3.0,0.0,5.125,9.5,5.875,579.9,31.236,250.5,45.428,304.078,gerente,Bom,baixo_gasto_pagamento_alto,Good
42237,35.0,64930.47,4.0,7.0,20.0,2.0,15.25,19.0,1.0,1239.09,30.99,263.5,113.598,412.87,contador,Normal,alto_gasto_pagamento_medio,Standard
2455,25.875,23681.87,3.0,5.0,15.0,3.0,8.0,9.125,0.0,1433.17,28.41,248.5,34.92,311.759,mecanico,Normal,baixo_gasto_pagamento_alto,Standard
48752,41.0,7243.44,7.0,10.0,33.0,5.0,61.0,16.125,12.0,2621.26,31.084,190.5,14.744,275.254,mecanico,Normal,baixo_gasto_pagamento_baixo,Poor
37322,44.0,32361.61,4.0,3.0,19.0,2.0,13.375,12.75,11.5,1171.75,31.408,179.5,32.064,339.549,cientista,Normal,alto_gasto_pagamento_medio,Standard
45866,38.0,75069.09,7.0,6.0,5.0,3.0,9.875,15.375,5.0,1088.9,31.902,193.5,114.743,409.993,medico,Bom,baixo_gasto_pagamento_medio,Poor
16841,52.0,78261.62,1.0,1.0,6.0,3.0,6.5,4.25,3.625,431.77,37.648,316.5,72.792,544.521,musico,Bom,alto_gasto_pagamento_alto,Good
27027,45.0,34146.86,4.0,7.0,1.0,2.0,13.0,10.375,1.625,163.0,31.634,347.5,39.775,382.389,desenvolvedor,Bom,baixo_gasto_pagamento_alto,Good
37424,24.0,94498.95,8.0,6.0,15.0,0.0,29.0,19.25,3.0,1432.94,34.523,184.5,116.301,673.771,jornalista,Normal,alto_gasto_pagamento_medio,Standard
2366,43.0,20799.59,2.0,5.0,7.0,0.0,0.0,11.75,1.25,33.25,31.513,245.5,17.284,325.374,contador,Bom,baixo_gasto_pagamento_baixo,Good
50540,41.25,59703.03,6.0,6.0,13.0,7.0,19.75,16.875,5.0,1795.28,31.204,151.5,120.123,182.96,medico,Normal,baixo_gasto_pagamento_medio,Standard
28832,45.75,50298.42,9.0,5.0,22.0,5.0,27.75,16.25,7.0,3281.43,34.132,20.5,36.296,351.077,mecanico,Ruim,alto_gasto_pagamento_medio,Poor
4510,37.125,63601.48,3.0,7.0,15.0,6.0,26.875,12.875,6.0,1191.91,31.03,234.5,84.839,354.48,mecanico,Normal,alto_gasto_pagamento_medio,Standard
31570,35.0,14387.47,7.0,7.0,17.0,8.0,34.0,21.125,7.0,4335.68,31.138,167.5,11.694,238.155,desenvolvedor,Ruim,alto_gasto_pagamento_medio,Standard
34235,50.0,20203.625,0.0,5.0,5.0,0.0,27.5,6.375,4.0,318.06,33.422,349.5,19.978,374.943,escritor,Bom,alto_gasto_pagamento_medio,Poor
12433,33.875,76992.72,6.0,7.0,33.0,5.0,13.875,19.5,9.0,1594.5,29.955,131.625,49.343,356.74,desenvolvedor,Normal,alto_gasto_pagamento_alto,Standard
24217,43.5,56001.15,3.0,6.0,8.0,3.0,13.625,10.5,8.0,1347.83,32.803,185.5,50.935,412.816,mecanico,Normal,alto_gasto_pagamento_alto,Standard
29906,31.25,21205.82,3.0,3.0,3.0,0.0,10.75,4.875,3.0,848.17,30.34,283.5,22.481,327.978,escritor,Bom,baixo_gasto_pagamento_baixo,Poor
29862,49.0,16199.955,3.0,7.0,7.0,4.0,1.375,10.75,0.0,446.66,28.535,349.625,42.411,270.53,engenheiro,Bom,baixo_gasto_pagamento_medio,Standard
10873,34.0,88606.92,5.0,5.0,9.0,1.0,17.625,11.375,0.0,518.87,32.006,328.5,102.539,660.605,medico,Normal,baixo_gasto_pagamento_medio,Standard
46819,16.75,61533.36,8.0,3.0,9.0,5.0,22.0,17.5,6.0,1029.35,29.519,176.5,72.73,326.56,mecanico,Normal,alto_gasto_pagamento_medio,Standard
18070,23.875,46783.08,3.0,7.0,20.0,7.0,21.5,11.375,6.75,1558.33,33.148,162.5,82.44,228.785,contador,Normal,alto_gasto_pagamento_medio,Standard
27344,15.875,8027.195,10.0,5.0,20.0,2.0,30.375,24.625,12.5,1720.19,29.914,116.5,13.846,284.204,escritor,Ruim,alto_gasto_pagamento_baixos,Poor
29818,31.625,88072.59,3.0,5.0,5.0,4.0,29.375,18.375,1.5,1060.69,33.728,222.5,88.021,453.225,gerente,Normal,alto_gasto_pagamento_medio,Standard
21366,40.125,145545.36,1.0,4.0,9.0,1.0,2.375,3.25,1.0,168.33,32.586,256.625,114.808,894.5,gerente,Bom,alto_gasto_pagamento_alto,Standard
13597,40.5,146771.72,5.0,4.0,19.0,2.0,5.625,8.625,1.0,48.79,35.14,354.5,147.654,699.115,musico,Normal,alto_gasto_pagamento_medio,Standard
4812,29.875,20521.36,9.875,7.875,17.0,3.0,22.25,10.125,8.875,1896.78,29.25,126.5,19.478,312.07,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Poor
38500,19.0,15197.25,6.75,5.75,20.0,8.0,16.375,19.75,10.0,3323.17,32.815,58.5,34.144,229.266,gerente,Ruim,baixo_gasto_pagamento_baixo,Poor
36489,32.0,32763.42,4.0,3.0,1.0,3.0,6.375,11.125,3.0,284.34,30.215,259.5,88.788,294.675,contador,Bom,baixo_gasto_pagamento_baixo,Good
44968,20.125,16832.68,5.0,4.0,11.0,1.0,6.25,5.625,4.125,516.43,26.861,312.5,23.754,305.1,professor,Bom,baixo_gasto_pagamento_baixo,Standard
9829,35.625,65000.73,7.0,4.0,18.0,3.0,6.75,14.125,0.0,1346.77,32.138,347.5,49.875,444.799,contador,Normal,alto_gasto_pagamento_medio,Standard
2125,45.5,33929.89,3.0,5.0,17.0,4.0,21.875,10.0,4.0,1219.04,32.444,294.5,37.07,302.973,gerente_midia,Normal,alto_gasto_pagamento_medio,Standard
24367,18.0,18083.015,0.0,5.0,6.0,1.0,7.375,6.875,3.0,796.31,27.828,332.5,26.312,340.632,cientista,Bom,baixo_gasto_pagamento_baixo,Standard
25801,27.375,68487.03,8.0,4.0,11.0,7.0,17.25,18.375,8.0,428.4,31.698,228.5,70.957,388.222,arquiteto,Normal,baixo_gasto_pagamento_medio,Good
6346,46.0,79716.94,0.0,4.0,6.0,1.0,15.0,7.0,4.0,1248.42,32.512,236.5,55.303,562.131,engenheiro,Bom,alto_gasto_pagamento_baixos,Poor
28765,23.25,44438.41,3.0,2.0,10.0,1.0,10.625,2.0,5.875,835.14,30.796,366.5,50.924,430.543,gerente,Bom,alto_gasto_pagamento_medio,Good
33021,36.0,41509.62,7.0,8.0,23.0,6.0,33.0,20.0,10.0,2435.57,32.542,196.5,38.755,311.402,desenvolvedor,Normal,alto_gasto_pagamento_medio,Poor
29995,25.0,114919.56,3.0,5.0,9.0,0.0,0.375,1.25,3.875,141.69,36.605,340.5,122.043,909.673,contador,Bom,alto_gasto_pagamento_medio,Standard
35884,20.625,91532.61,4.0,3.0,5.0,3.0,4.25,7.375,4.875,1211.41,33.27,343.625,67.053,558.003,desenvolvedor,Bom,alto_gasto_pagamento_alto,Good
13369,48.0,29112.32,2.0,1.0,6.0,2.0,2.25,4.625,4.0,1263.31,33.607,251.5,53.836,306.707,medico,Bom,baixo_gasto_pagamento_baixo,Good
36792,34.0,9916.865,8.0,7.0,34.0,4.0,19.5,25.0,7.875,1968.73,31.474,73.5,14.8,291.444,jornalista,Ruim,baixo_gasto_pagamento_baixo,Poor
40534,24.0,28195.29,3.0,4.0,11.0,3.0,13.625,5.375,7.375,1281.29,29.658,292.5,22.519,337.772,musico,Bom,baixo_gasto_pagamento_medio,Good
13717,44.0,33276.28,4.0,4.0,11.0,4.0,2.0,11.625,7.75,371.78,29.689,336.625,60.091,295.904,musico,Bom,baixo_gasto_pagamento_baixo,Good
17968,42.625,29086.41,4.0,7.0,13.0,1.0,11.125,8.875,6.0,1394.56,32.008,316.5,20.636,361.618,cientista,Normal,baixo_gasto_pagamento_baixo,Standard
7153,54.125,43754.32,5.0,7.0,7.0,1.0,3.625,7.5,2.0,515.73,31.946,239.5,104.468,364.972,advogado,Bom,baixo_gasto_pagamento_baixo,Good
44203,48.75,84114.6,8.0,7.0,16.0,3.0,25.125,20.25,3.0,779.09,31.142,198.5,57.592,556.37,engenheiro,Normal,alto_gasto_pagamento_alto,Standard
34475,55.0,107677.98,3.0,4.0,12.0,2.0,11.25,8.5,6.5,877.65,31.644,305.5,85.124,600.567,mecanico,Normal,alto_gasto_pagamento_alto,Standard
42249,27.0,130210.2,7.0,4.0,5.0,1.0,17.75,9.125,4.0,61.98,34.705,270.5,228.214,795.404,engenheiro,Normal,alto_gasto_pagamento_alto,Standard
27341,17.0,80692.28,7.0,6.0,15.0,5.0,41.0,21.25,9.875,2707.04,33.171,121.5,45.063,355.293,contador,Ruim,alto_gasto_pagamento_alto,Poor
26751,45.625,10482.625,3.0,4.0,12.0,7.0,8.125,12.125,6.25,144.95,28.719,167.5,14.378,264.682,contador,Normal,baixo_gasto_pagamento_baixo,Standard
25610,32.0,10344.865,10.0,8.0,22.0,3.0,61.375,18.625,10.75,2528.61,30.902,125.5,40.969,285.342,arquiteto,Ruim,baixo_gasto_pagamento_baixo,Poor
49472,20.125,17844.19,4.0,6.0,14.0,4.0,26.75,19.875,4.0,84.95,31.774,271.5,27.069,288.383,empresario,Normal,alto_gasto_pagamento_baixos,Standard
11494,30.0,143570.8,1.0,4.0,5.0,2.0,19.5,1.375,1.75,1331.5,36.597,386.5,116.264,756.576,mecanico,Bom,baixo_gasto_pagamento_medio,Poor
22916,27.75,59992.12,6.0,9.0,22.0,8.0,23.25,16.5,10.5,2600.85,31.067,77.5,68.95,274.464,engenheiro,Ruim,alto_gasto_pagamento_medio,Poor
15881,32.5,7184.235,6.0,8.0,31.0,7.0,48.0,24.25,10.5,2331.6,27.979,206.5,24.835,264.3,jornalista,Ruim,baixo_gasto_pagamento_medio,Poor
16226,36.375,77594.48,10.0,10.0,29.0,4.0,27.25,13.875,9.75,1360.54,34.306,156.5,68.443,471.224,arquiteto,Normal,alto_gasto_pagamento_alto,Poor
32738,35.5,84604.8,4.0,5.0,14.0,2.0,7.375,8.5,2.375,756.43,32.379,300.5,76.446,582.069,desenvolvedor,Normal,baixo_gasto_pagamento_medio,Standard
32556,50.0,26596.91,6.0,7.0,13.0,3.0,27.75,12.75,1.5,841.28,31.381,240.5,25.632,301.999,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Good
40120,21.0,73675.65,5.0,4.0,20.0,1.0,5.75,16.5,3.25,56.92,32.39,379.5,59.381,592.964,gerente_midia,Normal,alto_gasto_pagamento_medio,Standard
8383,22.5,22380.18,5.0,6.0,14.0,3.0,15.75,16.0,6.0,939.02,32.695,271.5,30.667,283.468,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Good
27565,42.5,12144.58,4.0,5.0,7.0,3.0,25.125,8.625,2.0,1292.76,33.552,320.5,40.488,275.656,cientista,Normal,baixo_gasto_pagamento_baixo,Standard
42004,21.625,19627.93,0.0,7.0,12.0,4.0,4.0,11.625,3.875,141.58,28.62,210.625,35.618,261.319,jornalista,Bom,baixo_gasto_pagamento_baixo,Good
19420,22.0,35007.33,5.0,2.0,2.0,0.0,1.0,8.25,1.625,733.96,32.123,386.5,60.142,420.041,professor,Bom,alto_gasto_pagamento_medio,Good
5572,37.5,21093.41,1.0,5.0,10.0,3.0,12.0,9.125,4.5,694.73,29.912,324.5,21.927,310.793,jornalista,Bom,baixo_gasto_pagamento_medio,Good
18207,24.75,31977.44,10.0,9.0,23.0,7.0,20.0,22.125,8.375,2256.77,29.437,138.5,26.844,208.56,gerente,Ruim,baixo_gasto_pagamento_baixo,Poor
49800,38.625,25876.18,4.0,6.0,7.0,3.0,4.25,15.25,4.0,71.54,33.954,257.5,46.228,350.511,gerente,Normal,baixo_gasto_pagamento_baixo,Standard
20276,31.875,43442.97,8.0,8.0,26.0,7.0,54.375,20.875,13.25,4225.97,29.16,19.5,43.698,268.414,professor,Ruim,alto_gasto_pagamento_medio,Poor
33575,40.0,28079.86,3.0,3.0,20.0,3.0,10.0,18.625,6.0,577.91,33.146,257.5,33.211,326.052,engenheiro,Normal,alto_gasto_pagamento_medio,Standard
7199,18.25,24922.12,8.0,4.0,5.0,0.0,25.25,17.125,2.0,407.79,32.46,337.5,26.605,385.889,escritor,Normal,baixo_gasto_pagamento_baixo,Poor
33443,28.0,44332.62,9.0,8.0,28.0,3.0,19.625,22.5,8.0,2380.89,31.323,100.5,73.392,372.417,gerente,Ruim,alto_gasto_pagamento_medio,Poor
10952,31.125,26053.36,8.0,6.0,11.0,2.0,11.875,14.125,0.0,1339.71,34.07,286.5,28.102,315.399,engenheiro,Normal,alto_gasto_pagamento_baixos,Standard
49279,18.125,42491.46,6.0,10.0,15.0,3.0,26.0,18.0,12.625,1780.79,30.636,121.5,46.702,388.939,arquiteto,Normal,alto_gasto_pagamento_alto,Poor
11808,24.375,63847.8,8.0,3.0,32.0,7.0,19.375,14.0,6.0,2440.4,30.793,74.5,90.645,315.566,gerente_midia,Normal,alto_gasto_pagamento_medio,Poor
50460,44.375,62475.66,6.0,8.0,30.0,2.0,29.5,21.375,7.0,2496.64,33.643,220.625,102.337,393.965,engenheiro,Ruim,baixo_gasto_pagamento_baixo,Poor
40912,38.125,140254.92,5.0,1.0,12.0,0.0,8.125,9.625,2.625,663.25,35.04,228.5,156.818,865.151,desenvolvedor,Bom,alto_gasto_pagamento_medio,Standard
16831,44.0,61990.52,10.0,10.0,25.0,9.0,18.75,20.25,8.625,3618.91,32.453,161.5,53.29,213.784,jornalista,Ruim,alto_gasto_pagamento_alto,Poor
23502,29.0,18949.48,0.0,3.0,9.0,2.0,10.25,4.625,3.0,1002.97,29.958,323.5,30.609,280.523,escritor,Bom,baixo_gasto_pagamento_baixo,Good
15295,36.0,23304.3,4.0,7.0,15.0,0.0,25.625,9.75,6.5,366.22,32.92,186.625,26.036,353.481,desenvolvedor,Normal,baixo_gasto_pagamento_baixo,Standard
30289,40.0,57321.36,10.0,10.0,22.0,9.0,44.0,15.5,7.0,2224.09,30.056,228.5,68.802,177.276,gerente,Ruim,alto_gasto_pagamento_medio,Poor
9629,21.875,22433.46,4.0,3.0,11.0,1.0,1.375,3.875,4.0,1078.38,34.679,338.5,38.922,334.511,medico,Bom,baixo_gasto_pagamento_baixo,Good
15888,34.375,55938.51,9.0,6.0,28.0,5.0,21.25,19.625,10.5,2672.09,32.983,236.5,79.726,319.931,empresario,Normal,baixo_gasto_pagamento_baixo,Poor
17318,32.125,41998.55,5.0,2.0,12.0,3.0,1.625,3.625,1.5,67.98,35.223,193.5,38.9,376.773,gerente,Bom,alto_gasto_pagamento_medio,Good
4398,31.125,20162.26,8.0,4.0,11.0,4.0,13.25,9.5,2.0,660.26,32.445,233.625,13.127,270.55,mecanico,Normal,baixo_gasto_pagamento_baixo,Standard
34431,27.0,18525.13,10.0,9.0,34.0,2.0,21.0,14.5,7.0,1632.9,28.568,128.5,26.056,329.637,musico,Normal,alto_gasto_pagamento_medio,Poor
37357,42.5,18008.65,3.0,4.0,8.0,3.0,21.25,9.625,5.25,794.29,30.7,307.5,56.607,271.173,medico,Normal,baixo_gasto_pagamento_baixo,Standard
27279,45.75,162687.32,1.0,5.0,10.0,2.0,14.25,6.25,4.0,1194.38,34.154,311.5,154.107,888.883,advogado,Bom,alto_gasto_pagamento_alto,Good
26421,36.0,50473.8,3.0,7.0,32.0,6.0,10.5,13.5,12.5,1316.91,31.794,229.5,68.589,279.105,professor,Normal,baixo_gasto_pagamento_baixo,Standard
1853,26.75,106108.53,4.0,3.0,14.0,3.0,28.25,19.5,6.5,514.34,33.986,221.5,108.304,284.333,mecanico,Normal,baixo_gasto_pagamento_baixo,Standard
